account_id,customer_id,account_type,account_status,account_balance,open_date,branch_id
ACC0000363,CUST000345,Line of Credit,Active,4633.31,2018-08-20,BR0010
ACC0000364,CUST004881,Line of Credit,Active,10278.33,2025-08-24,BR0062
ACC0000365,CUST000030,Line of Credit,Active,1782.44,2022-03-15,BR0078
ACC0000366,CUST000936,Line of Credit,Active,14496.11,2021-05-17,BR0002
ACC0000367,CUST003691,Savings,Active,11279.74,2023-11-20,BR0081
ACC0000368,CUST002126,Savings,Active,6146.32,2020-09-17,BR0019
ACC0000369,CUST000709,Savings,Active,12414.89,2023-12-22,BR0072
ACC0000370,CUST004636,Chequing,Active,11700.11,2022-04-17,BR0002
ACC0000371,CUST002893,Savings,Active,6487.2,2022-12-03,BR0083
ACC0000372,CUST001311,Chequing,Active,6445.53,2023-05-22,BR0054
ACC0000373,CUST002496,Chequing,Active,3565.47,2022-07-22,BR0075
ACC0000374,CUST003030,Chequing,Active,6696.77,2024-07-17,BR0087
ACC0000375,CUST004727,Chequing,Dormant,2269.0,2023-03-10,BR0018
ACC0000376,CUST000425,Line of Credit,Dormant,9919.82,2026-04-09,BR0038
ACC0000377,CUST001256,Line of Credit,Active,10040.91,2020-06-06,BR0092
ACC0000378,CUST002391,Chequing,Active,1804.02,2019-09-03,BR0074
ACC0000379,CUST000738,Chequing,Active,13729.51,2021-01-12,BR0072
ACC0000380,CUST000308,Savings,Active,4376.91,2024-08-26,BR0036
ACC0000381,CUST002053,Chequing,Dormant,26121.75,2023-04-06,BR0098
ACC0000382,CUST003268,Chequing,Active,7427.19,2021-03-12,BR0067
ACC0000383,CUST004538,Line of Credit,Dormant,13804.07,2023-03-23,BR0042
ACC0000384,CUST001795,Chequing,Active,3488.64,2021-07-01,BR0079
ACC0000385,CUST004819,Line of Credit,Active,5366.29,2020-06-17,BR0092
ACC0000386,CUST002592,Chequing,Dormant,4618.43,2020-12-02,BR0022
ACC0000387,CUST002234,Line of Credit,Active,2238.31,2022-03-25,BR0073
ACC0000388,CUST004130,Savings,Active,2714.03,2026-03-06,BR0098
ACC0000389,CUST000354,Line of Credit,Active,6003.07,2021-08-17,BR0033
ACC0000390,CUST003575,Line of Credit,Active,8114.34,2021-10-24,BR0038
ACC0000391,CUST002261,Line of Credit,Active,3240.34,2023-10-07,BR0093
ACC0000392,CUST003709,Chequing,Active,5163.72,2019-02-17,BR0038
ACC0000393,CUST000570,Savings,Active,4063.8,2022-04-19,BR0009
ACC0000394,CUST000361,Savings,Active,6247.25,2025-02-27,BR0057
ACC0000395,CUST003995,Savings,Active,9494.35,2020-08-15,BR0049
ACC0000396,CUST000681,Line of Credit,Active,6907.81,2022-03-22,BR0083
ACC0000397,CUST004101,Savings,Active,4492.81,2024-08-12,BR0051
ACC0000398,CUST000410,Line of Credit,Active,11484.35,2019-07-09,BR0056
ACC0000399,CUST001970,Chequing,Active,7962.42,2024-08-14,BR0048
ACC0000400,CUST001544,Savings,Active,7028.26,2024-01-06,BR0005
ACC0000401,CUST003706,Chequing,Active,3268.22,2019-05-19,BR0027
ACC0000402,CUST001016,Line of Credit,Active,10811.6,2021-12-31,BR0096
ACC0000403,CUST004566,Line of Credit,Dormant,8427.3,2021-05-25,BR0068
ACC0000404,CUST000416,Chequing,Active,8680.11,2018-05-06,BR0097
ACC0000405,CUST001099,Chequing,Active,5654.12,2022-12-20,BR0074
ACC0000406,CUST002756,Line of Credit,Active,5047.63,2019-12-17,BR0010
ACC0000407,CUST004044,Chequing,Active,16458.46,2026-03-25,BR0028
ACC0000408,CUST000454,Savings,Active,5000.0,2018-04-16,BR0038
ACC0000409,CUST003425,Chequing,Active,2835.39,2019-06-14,BR0079
ACC0000410,CUST002848,Line of Credit,Active,7236.83,2023-05-27,BR0038
ACC0000411,CUST000517,Chequing,Active,6454.6,2023-09-06,BR0074
ACC0000412,CUST003953,Line of Credit,Active,11774.91,2024-01-09,BR0010
ACC0000413,CUST000511,Savings,Active,5919.01,2019-12-06,BR0050
ACC0000414,CUST004376,Chequing,Active,9322.57,2021-08-01,BR0097
ACC0000415,CUST004783,Line of Credit,Active,14252.39,2026-04-17,BR0057
ACC0000416,CUST003140,Savings,Active,8145.61,2024-09-27,BR0052
ACC0000417,CUST001695,Chequing,Active,3380.05,2023-06-19,BR0029
ACC0000418,CUST004410,Chequing,Active,1738.58,2023-07-05,BR0092
ACC0000419,CUST002264,Chequing,Active,8278.79,2022-08-21,BR0014
ACC0000420,CUST003070,Chequing,Active,5219.1,2025-04-29,BR0006
ACC0000421,CUST001447,Savings,Active,7527.04,2021-01-01,BR0041
ACC0000422,CUST001505,Line of Credit,Active,6483.62,2018-08-31,BR0051
ACC0000423,CUST003367,Savings,Active,2793.35,2023-12-23,BR0016
ACC0000424,CUST000815,Chequing,Active,5898.89,2026-05-17,BR0080
ACC0000425,CUST003360,Chequing,Active,3252.69,2023-02-04,BR0008
ACC0000426,CUST000674,Line of Credit,Active,4765.49,2024-06-18,BR0021
ACC0000427,CUST004162,Savings,Active,10791.69,2025-12-25,BR0040
ACC0000428,CUST001645,Chequing,Active,6787.54,2019-04-04,BR0001
ACC0000429,CUST003179,Chequing,Active,9006.11,2022-10-31,BR0004
ACC0000430,CUST002208,Savings,Active,7113.99,2021-02-17,BR0063
ACC0000431,CUST001607,Savings,Active,5447.86,2021-03-15,BR0090
ACC0000432,CUST001645,Line of Credit,Active,7539.42,2021-08-23,BR0087
ACC0000433,CUST002592,Chequing,Active,1992.8,2021-01-02,BR0095
ACC0000434,CUST002559,Line of Credit,Active,9939.32,2020-08-08,BR0032
ACC0000435,CUST002772,Line of Credit,Active,3802.74,2019-06-04,BR0077
ACC0000436,CUST001023,Savings,Active,8687.77,2023-08-18,BR0060
ACC0000437,CUST003531,Savings,Active,5316.45,2024-07-16,BR0048
ACC0000438,CUST004889,Chequing,Active,2794.64,2020-11-19,BR0021
ACC0000439,CUST002345,Savings,Active,4244.5,2023-03-30,BR0034
ACC0000440,CUST000962,Savings,Active,8713.4,2022-03-09,BR0051
ACC0000441,CUST000272,Line of Credit,Active,19425.17,2025-11-26,BR0040
ACC0000442,CUST004183,Line of Credit,Active,6239.42,2026-05-04,BR0082
ACC0000443,CUST000626,Line of Credit,Active,18154.89,2023-02-07,BR0100
ACC0000444,CUST004742,Savings,Dormant,1988.86,2021-03-29,BR0025
ACC0000445,CUST003224,Line of Credit,Active,5570.12,2018-07-08,BR0078
ACC0000446,CUST002430,Savings,Active,6242.46,2020-08-10,BR0078
ACC0000447,CUST000528,Line of Credit,Active,8973.62,2023-03-13,BR0080
ACC0000448,CUST001620,Line of Credit,Active,4351.52,2022-02-10,BR0061
ACC0000449,CUST003021,Savings,Active,7946.04,2019-03-16,BR0027
ACC0000450,CUST000877,Chequing,Active,5740.61,2020-06-17,BR0100
ACC0000451,CUST004464,Line of Credit,Active,12719.8,2022-04-27,BR0049
ACC0000452,CUST001570,Savings,Active,7240.66,2021-02-04,BR0030
ACC0000453,CUST003270,Savings,Active,24910.17,2018-11-29,BR0067
ACC0000454,CUST004572,Chequing,Dormant,5768.64,2019-10-30,BR0053
ACC0000455,CUST001339,Chequing,Active,12260.91,2023-06-11,BR0017
ACC0000456,CUST000844,Chequing,Closed,14456.03,2024-05-28,BR0043
ACC0000457,CUST001981,Savings,Active,847.89,2023-04-30,BR0034
ACC0000458,CUST002219,Line of Credit,Active,9867.98,2021-04-06,BR0017
ACC0000459,CUST000728,Chequing,Active,2755.31,2025-01-05,BR0023
ACC0000460,CUST002617,Line of Credit,Active,5641.41,2021-12-10,BR0058
ACC0000461,CUST004703,Line of Credit,Active,3072.55,2025-04-19,BR0016
ACC0000462,CUST001734,Line of Credit,Active,12844.09,2022-06-17,BR0031
ACC0000463,CUST000358,Chequing,Active,4514.7,2021-11-19,BR0028
ACC0000464,CUST001755,Line of Credit,Active,1901.0,2020-12-07,BR0097
ACC0000465,CUST002982,Savings,Active,7344.0,2019-08-29,BR0097
ACC0000466,CUST003962,Line of Credit,Active,13917.02,2022-01-24,BR0014
ACC0000467,CUST001379,Savings,Active,3100.99,2021-09-11,BR0047
ACC0000468,CUST000925,Savings,Active,10608.98,2024-08-08,BR0040
ACC0000469,CUST000886,Chequing,Active,1522.23,2019-12-11,BR0053
ACC0000470,CUST004949,Chequing,Active,14472.93,2023-05-07,BR0011
ACC0000471,CUST004194,Chequing,Active,8239.22,2023-09-12,BR0053
ACC0000472,CUST003334,Chequing,Active,2877.73,2022-01-26,BR0055
ACC0000473,CUST000714,Chequing,Active,10064.57,2025-12-15,BR0011
ACC0000474,CUST000754,Line of Credit,Active,4679.46,2022-04-17,BR0015
ACC0000475,CUST004137,Line of Credit,Active,3568.06,2019-11-01,BR0032
ACC0000476,CUST002162,Savings,Active,4614.6,2025-08-10,BR0008
ACC0000477,CUST000868,Chequing,Active,9491.98,2021-11-05,BR0007
ACC0000478,CUST000024,Chequing,Active,3416.49,2020-06-10,BR0043
ACC0000479,CUST004787,Savings,Active,1085.83,2025-11-27,BR0050
ACC0000480,CUST000943,Chequing,Active,4767.44,2022-09-22,BR0048
ACC0000481,CUST002889,Chequing,Active,13140.23,2025-09-05,BR0029
ACC0000482,CUST001044,Chequing,Active,13041.8,2021-09-02,BR0056
ACC0000483,CUST002729,Chequing,Active,4610.41,2020-05-01,BR0004
ACC0000484,CUST000993,Savings,Active,4505.49,2018-04-29,BR0093
ACC0000485,CUST000439,Line of Credit,Active,4327.69,2021-09-18,BR0073
ACC0000486,CUST002418,Line of Credit,Active,4204.66,2025-12-25,BR0036
ACC0000487,CUST002670,Savings,Active,4394.12,2020-03-20,BR0036
ACC0000488,CUST004030,Chequing,Active,7553.82,2024-01-16,BR0046
ACC0000489,CUST000600,Chequing,Active,13318.55,2023-04-10,BR0092
ACC0000490,CUST002821,Line of Credit,Active,3412.64,2022-11-09,BR0066
ACC0000491,CUST001445,Line of Credit,Active,3855.44,2023-12-01,BR0051
ACC0000492,CUST002703,Savings,Dormant,8066.24,2018-04-11,BR0048
ACC0000493,CUST004493,Savings,Active,9805.17,2019-05-08,BR0033
ACC0000494,CUST002169,Chequing,Active,2268.54,2021-05-03,BR0066
ACC0000495,CUST000796,Chequing,Active,16089.22,2022-12-11,BR0043
ACC0000496,CUST003578,Chequing,Active,5334.71,2022-09-03,BR0009
ACC0000497,CUST001349,Chequing,Active,2430.86,2025-12-23,BR0035
ACC0000498,CUST004162,Chequing,Active,2186.95,2022-06-22,BR0082
ACC0000499,CUST003793,Savings,Dormant,2089.65,2020-05-12,BR0017
ACC0000500,CUST002816,Savings,Active,12128.38,2018-06-13,BR0022
ACC0000501,CUST000596,Savings,Active,6821.11,2026-01-01,BR0062
ACC0000502,CUST003895,Line of Credit,Active,12191.1,2025-07-18,BR0072
ACC0000503,CUST002334,Chequing,Dormant,6065.31,2018-08-26,BR0029
ACC0000504,CUST003020,Line of Credit,Active,11998.83,2020-04-03,BR0034
ACC0000505,CUST003624,Savings,Active,5973.15,2026-05-16,BR0044
ACC0000506,CUST002439,Savings,Active,8951.8,2023-06-08,BR0035
ACC0000507,CUST002758,Chequing,Active,6318.94,2020-10-15,BR0054
ACC0000508,CUST003932,Line of Credit,Active,5752.85,2021-08-10,BR0023
ACC0000509,CUST004053,Line of Credit,Active,3643.77,2023-05-08,BR0094
ACC0000510,CUST001210,Line of Credit,Active,9666.43,2021-01-23,BR0085
ACC0000511,CUST002426,Chequing,Active,3111.15,2025-05-20,BR0061
ACC0000512,CUST000588,Savings,Active,9657.19,2019-01-30,BR0030
ACC0000513,CUST001282,Chequing,Active,7007.02,2021-07-16,BR0015
ACC0000514,CUST001618,Line of Credit,Active,9805.68,2024-05-09,BR0003
ACC0000515,CUST000440,Chequing,Active,7370.44,2019-01-12,BR0032
ACC0000516,CUST002332,Line of Credit,Active,12743.72,2024-02-17,BR0053
ACC0000517,CUST001473,Savings,Active,8452.27,2022-01-10,BR0020
ACC0000518,CUST004743,Savings,Active,7095.71,2023-02-05,BR0017
ACC0000519,CUST004895,Chequing,Active,979.36,2021-04-01,BR0034
ACC0000520,CUST002708,Chequing,Active,13035.44,2025-10-28,BR0067
ACC0000521,CUST001092,Savings,Active,2071.9,2026-02-10,BR0062
ACC0000522,CUST002851,Line of Credit,Active,2597.47,2020-08-18,BR0096
ACC0000523,CUST000868,Savings,Active,10337.81,2023-12-14,BR0010
ACC0000524,CUST000808,Savings,Active,6671.2,2025-07-05,BR0092
ACC0000525,CUST001046,Savings,Dormant,2140.39,2018-04-21,BR0002
ACC0000526,CUST001553,Savings,Active,4501.39,2021-09-09,BR0002
ACC0000527,CUST004424,Chequing,Active,12649.17,2025-02-24,BR0045
ACC0000528,CUST003639,Line of Credit,Active,7240.02,2020-07-08,BR0036
ACC0000529,CUST004783,Line of Credit,Active,6770.84,2018-05-08,BR0046
ACC0000530,CUST001308,Line of Credit,Active,4148.3,2025-11-23,BR0085
ACC0000531,CUST004782,Chequing,Active,10548.11,2019-08-18,BR0084
ACC0000532,CUST001849,Line of Credit,Active,6176.49,2023-11-10,BR0047
ACC0000533,CUST003047,Chequing,Active,9441.68,2023-11-05,BR0031
ACC0000534,CUST002719,Line of Credit,Active,3869.24,2024-06-04,BR0052
ACC0000535,CUST004154,Savings,Active,19484.17,2020-05-13,BR0042
ACC0000536,CUST000073,Savings,Closed,13956.71,2020-03-05,BR0049
ACC0000537,CUST000401,Chequing,Active,7193.98,2021-11-05,BR0085
ACC0000538,CUST001684,Chequing,Active,8143.73,2026-05-21,BR0007
ACC0000539,CUST002552,Line of Credit,Active,4529.37,2025-03-25,BR0079
ACC0000540,CUST004805,Line of Credit,Active,9876.96,2020-01-07,BR0028
ACC0000541,CUST004866,Savings,Active,1173.11,2025-12-14,BR0063
ACC0000542,CUST001587,Chequing,Active,15950.38,2022-04-10,BR0054
ACC0000543,CUST003212,Chequing,Dormant,9547.66,2024-09-09,BR0006
ACC0000544,CUST003148,Chequing,Active,3364.85,2025-12-29,BR0020
ACC0000545,CUST002200,Line of Credit,Active,15731.91,2020-08-03,BR0070
ACC0000546,CUST004652,Chequing,Active,18548.8,2019-02-02,BR0038
ACC0000547,CUST001032,Chequing,Dormant,8402.82,2025-02-14,BR0085
ACC0000548,CUST000973,Savings,Active,3913.24,2024-03-09,BR0016
ACC0000549,CUST001504,Line of Credit,Active,6835.14,2023-02-08,BR0012
ACC0000550,CUST002995,Line of Credit,Dormant,9111.91,2024-05-04,BR0059
ACC0000551,CUST003928,Savings,Active,7997.36,2018-10-21,BR0046
ACC0000552,CUST004669,Chequing,Dormant,3365.2,2022-05-14,BR0032
ACC0000553,CUST001269,Savings,Active,9016.84,2023-05-26,BR0089
ACC0000554,CUST003642,Savings,Active,12566.33,2021-02-08,BR0050
ACC0000555,CUST001419,Savings,Active,2829.39,2024-05-28,BR0077
ACC0000556,CUST004454,Line of Credit,Active,3074.36,2025-03-19,BR0067
ACC0000557,CUST003745,Savings,Active,4408.39,2020-02-08,BR0087
ACC0000558,CUST001474,Line of Credit,Active,5830.06,2025-12-13,BR0021
ACC0000559,CUST003498,Chequing,Active,10701.63,2020-04-22,BR0046
ACC0000560,CUST001052,Chequing,Closed,12488.12,2018-11-21,BR0029
ACC0000561,CUST000661,Savings,Active,3799.93,2024-12-05,BR0007
ACC0000562,CUST004498,Chequing,Active,7515.23,2020-08-11,BR0067
ACC0000563,CUST002451,Line of Credit,Active,12205.6,2021-08-01,BR0012
ACC0000564,CUST000167,Line of Credit,Active,20102.0,2024-05-04,BR0053
ACC0000565,CUST002626,Line of Credit,Active,7491.92,2023-03-29,BR0002
ACC0000566,CUST003406,Savings,Active,7737.78,2023-07-07,BR0018
ACC0000567,CUST002676,Chequing,Active,8432.94,2022-08-24,BR0049
ACC0000568,CUST001247,Line of Credit,Active,5451.74,2022-08-14,BR0048
ACC0000569,CUST004818,Chequing,Dormant,7154.01,2020-03-06,BR0033
ACC0000570,CUST000947,Line of Credit,Active,1431.25,2024-07-15,BR0015
ACC0000571,CUST004981,Line of Credit,Active,4545.56,2018-09-13,BR0095
ACC0000572,CUST000980,Savings,Active,8935.73,2018-08-02,BR0025
ACC0000573,CUST004547,Line of Credit,Active,3651.32,2021-07-22,BR0074
ACC0000574,CUST003698,Savings,Active,10844.36,2023-09-21,BR0067
ACC0000575,CUST002403,Savings,Closed,1864.97,2022-01-27,BR0044
ACC0000576,CUST004665,Chequing,Active,10607.19,2021-07-28,BR0056
ACC0000577,CUST000522,Chequing,Dormant,10590.92,2024-02-20,BR0014
ACC0000578,CUST003921,Savings,Active,20302.49,2025-01-14,BR0043
ACC0000579,CUST004105,Line of Credit,Active,5316.03,2018-07-31,BR0001
ACC0000580,CUST002232,Line of Credit,Dormant,6674.74,2021-02-17,BR0008
ACC0000581,CUST004559,Savings,Closed,15086.91,2020-07-13,BR0082
ACC0000582,CUST002338,Chequing,Closed,14017.61,2026-04-07,BR0056
ACC0000583,CUST003839,Line of Credit,Active,11758.19,2023-05-01,BR0081
ACC0000584,CUST002875,Line of Credit,Active,8158.95,2022-05-20,BR0055
ACC0000585,CUST000363,Chequing,Active,14858.67,2018-05-15,BR0086
ACC0000586,CUST000518,Line of Credit,Active,24315.16,2024-09-06,BR0069
ACC0000587,CUST002730,Line of Credit,Active,9418.63,2020-02-23,BR0081
ACC0000588,CUST000511,Line of Credit,Dormant,6870.08,2018-04-14,BR0078
ACC0000589,CUST000456,Savings,Active,10072.37,2019-05-10,BR0031
ACC0000590,CUST004201,Chequing,Active,7429.16,2023-11-28,BR0035
ACC0000591,CUST003439,Savings,Active,5613.35,2024-02-17,BR0020
ACC0000592,CUST002398,Line of Credit,Active,10870.6,2024-01-30,BR0004
ACC0000593,CUST003890,Chequing,Active,4835.38,2025-11-29,BR0071
ACC0000594,CUST004101,Line of Credit,Active,9307.79,2023-04-30,BR0096
ACC0000595,CUST001519,Chequing,Dormant,2209.8,2019-04-09,BR0040
ACC0000596,CUST004242,Line of Credit,Active,16348.15,2021-02-10,BR0083
ACC0000597,CUST003381,Chequing,Active,3988.98,2022-09-18,BR0081
ACC0000598,CUST003423,Chequing,Active,2563.44,2020-11-23,BR0081
ACC0000599,CUST001541,Line of Credit,Active,13747.84,2021-12-10,BR0044
ACC0000600,CUST002394,Savings,Active,15198.12,2021-10-05,BR0096
ACC0000601,CUST000488,Chequing,Active,8061.26,2019-03-17,BR0005
ACC0000602,CUST004584,Savings,Active,6285.86,2019-05-23,BR0091
ACC0000603,CUST004776,Chequing,Active,5397.38,2021-08-29,BR0099
ACC0000604,CUST002033,Savings,Active,7804.72,2022-06-12,BR0014
ACC0000605,CUST002098,Savings,Active,6503.36,2025-10-14,BR0018
ACC0000606,CUST002582,Chequing,Active,6024.25,2019-06-06,BR0097
ACC0000607,CUST002960,Line of Credit,Active,3705.03,2019-03-11,BR0037
ACC0000608,CUST000325,Chequing,Active,3003.61,2023-05-27,BR0040
ACC0000609,CUST004730,Line of Credit,Active,7030.19,2020-01-03,BR0047
ACC0000610,CUST002110,Chequing,Active,7664.04,2021-05-03,BR0060
ACC0000611,CUST002401,Line of Credit,Active,4143.87,2024-04-01,BR0041
ACC0000612,CUST002239,Savings,Active,4543.21,2018-08-20,BR0017
ACC0000613,CUST002572,Chequing,Active,7653.14,2022-11-05,BR0067
ACC0000614,CUST000767,Chequing,Active,3638.75,2025-02-26,BR0024
ACC0000615,CUST003393,Line of Credit,Active,12015.21,2026-02-09,BR0072
ACC0000616,CUST004892,Line of Credit,Active,9094.02,2019-01-11,BR0058
ACC0000617,CUST002876,Savings,Active,4118.12,2020-04-04,BR0081
ACC0000618,CUST003263,Line of Credit,Active,8827.42,2021-12-29,BR0088
ACC0000619,CUST003326,Savings,Active,3700.07,2024-03-11,BR0004
ACC0000620,CUST003470,Savings,Active,10618.98,2020-12-14,BR0041
ACC0000621,CUST000330,Chequing,Active,3800.24,2020-04-09,BR0057
ACC0000622,CUST001581,Savings,Active,6210.17,2025-05-01,BR0071
ACC0000623,CUST002423,Line of Credit,Active,7288.25,2021-04-05,BR0033
ACC0000624,CUST002727,Savings,Active,15069.05,2023-02-19,BR0072
ACC0000625,CUST004819,Chequing,Active,3967.92,2022-02-24,BR0014
ACC0000626,CUST003962,Chequing,Active,3858.99,2018-07-15,BR0097
ACC0000627,CUST004038,Savings,Active,2316.08,2025-07-28,BR0075
ACC0000628,CUST004933,Chequing,Active,17574.89,2025-04-19,BR0046
ACC0000629,CUST000009,Line of Credit,Active,6809.78,2025-11-18,BR0062
ACC0000630,CUST000884,Line of Credit,Active,12179.51,2024-09-03,BR0082
ACC0000631,CUST000324,Chequing,Active,4596.13,2023-12-19,BR0037
ACC0000632,CUST004975,Chequing,Active,4878.67,2019-07-16,BR0089
ACC0000633,CUST003299,Chequing,Active,6480.92,2023-11-04,BR0003
ACC0000634,CUST001891,Line of Credit,Dormant,6599.25,2024-06-13,BR0071
ACC0000635,CUST004764,Line of Credit,Active,9863.53,2020-02-07,BR0079
ACC0000636,CUST004996,Line of Credit,Active,6929.9,2024-08-11,BR0070
ACC0000637,CUST002103,Chequing,Active,5261.15,2021-03-16,BR0066
ACC0000638,CUST001137,Savings,Active,17759.3,2019-04-01,BR0078
ACC0000639,CUST001705,Chequing,Active,3670.57,2024-06-26,BR0034
ACC0000640,CUST000857,Line of Credit,Active,3982.57,2025-09-24,BR0082
ACC0000641,CUST000424,Line of Credit,Active,3706.31,2024-12-16,BR0045
ACC0000642,CUST004814,Line of Credit,Active,10083.9,2023-11-18,BR0028
ACC0000643,CUST002131,Savings,Active,8670.33,2023-01-19,BR0024
ACC0000644,CUST000904,Chequing,Active,6040.16,2020-04-28,BR0090
ACC0000645,CUST004920,Chequing,Active,3577.3,2020-06-06,BR0030
ACC0000646,CUST001003,Chequing,Dormant,7269.51,2023-11-06,BR0007
ACC0000647,CUST002924,Chequing,Active,10895.15,2026-03-03,BR0026
ACC0000648,CUST002068,Savings,Active,15416.96,2020-05-26,BR0082
ACC0000649,CUST002243,Savings,Active,4468.06,2018-06-16,BR0039
ACC0000650,CUST001723,Line of Credit,Active,6027.11,2020-10-29,BR0046
ACC0000651,CUST002942,Savings,Dormant,8621.43,2025-12-29,BR0043
ACC0000652,CUST002966,Line of Credit,Active,5227.37,2020-02-26,BR0049
ACC0000653,CUST002494,Savings,Active,2598.3,2021-11-26,BR0037
ACC0000654,CUST003208,Savings,Active,6045.94,2024-07-20,BR0097
ACC0000655,CUST001695,Chequing,Active,2846.12,2023-08-07,BR0035
ACC0000656,CUST000884,Line of Credit,Active,11428.3,2021-07-08,BR0020
ACC0000657,CUST004606,Line of Credit,Active,5495.83,2020-05-13,BR0029
ACC0000658,CUST003042,Savings,Active,6420.33,2023-12-06,BR0090
ACC0000659,CUST000540,Savings,Active,4053.15,2026-05-07,BR0068
ACC0000660,CUST000804,Chequing,Dormant,6573.01,2021-11-24,BR0017
ACC0000661,CUST001916,Line of Credit,Active,13367.24,2024-10-22,BR0080
ACC0000662,CUST003346,Chequing,Active,12137.43,2023-09-01,BR0003
ACC0000663,CUST000074,Chequing,Active,3167.14,2019-07-11,BR0002
ACC0000664,CUST003178,Savings,Active,592.6,2019-08-16,BR0094
ACC0000665,CUST002610,Line of Credit,Active,6074.94,2026-02-19,BR0095
ACC0000666,CUST004458,Line of Credit,Active,5519.64,2025-04-16,BR0095
ACC0000667,CUST003890,Savings,Active,5308.48,2025-05-20,BR0060
ACC0000668,CUST000341,Savings,Active,4656.68,2023-09-11,BR0004
ACC0000669,CUST004440,Line of Credit,Active,3115.82,2021-11-06,BR0056
ACC0000670,CUST001281,Line of Credit,Active,21083.37,2019-10-24,BR0077
ACC0000671,CUST003779,Line of Credit,Active,17566.0,2022-07-09,BR0066
ACC0000672,CUST002249,Chequing,Active,5165.22,2025-05-10,BR0061
ACC0000673,CUST003548,Savings,Active,7208.1,2021-07-29,BR0003
ACC0000674,CUST001360,Line of Credit,Active,11543.86,2023-12-25,BR0003
ACC0000675,CUST002855,Line of Credit,Active,7193.92,2021-03-05,BR0009
ACC0000676,CUST004929,Line of Credit,Active,4904.27,2019-11-01,BR0099
ACC0000677,CUST004221,Savings,Active,2633.1,2021-10-31,BR0041
ACC0000678,CUST001107,Savings,Active,6716.69,2020-06-21,BR0072
ACC0000679,CUST001082,Savings,Active,2877.48,2024-02-24,BR0036
ACC0000680,CUST001751,Chequing,Active,12859.19,2022-01-30,BR0029
ACC0000681,CUST001044,Savings,Active,6535.76,2024-10-09,BR0073
ACC0000682,CUST003037,Savings,Active,9026.64,2025-06-08,BR0002
ACC0000683,CUST001605,Savings,Active,5415.95,2018-04-18,BR0086
