card_id,customer_id,account_id,card_type,card_status,credit_limit,issue_date
CARD0001318,CUST003381,ACC0003520,Travel Rewards,Active,1000.0,2024-03-19
CARD0001319,CUST003006,ACC0005012,Cash Back,Active,7500.0,2025-01-23
CARD0001320,CUST003446,ACC0001594,Cash Back,Active,2500.0,2023-06-20
CARD0001321,CUST000683,ACC0005437,Cash Back,Active,5000.0,2023-10-11
CARD0001322,CUST003821,ACC0001883,Travel Rewards,Active,15000.0,2024-03-21
CARD0001323,CUST001819,ACC0007990,Visa Classic,Active,10000.0,2022-05-09
CARD0001324,CUST002357,ACC0007863,Visa Classic,Active,2500.0,2023-05-06
CARD0001325,CUST001684,ACC0004801,Travel Rewards,Active,7500.0,2022-06-07
CARD0001326,CUST001120,ACC0006638,Cash Back,Active,10000.0,2025-05-10
CARD0001327,CUST004782,ACC0005295,Visa Classic,Active,7500.0,2023-12-19
CARD0001328,CUST004476,ACC0006648,Visa Classic,Active,20000.0,2026-03-06
CARD0001329,CUST002668,ACC0007274,Travel Rewards,Active,15000.0,2024-03-15
CARD0001330,CUST002391,ACC0001039,Travel Rewards,Active,15000.0,2022-07-21
CARD0001331,CUST004645,ACC0000324,Travel Rewards,Active,10000.0,2024-03-12
CARD0001332,CUST003511,ACC0004082,Cash Back,Active,10000.0,2023-12-15
CARD0001333,CUST001386,ACC0004952,Visa Infinite,Active,10000.0,2023-09-22
CARD0001334,CUST003872,ACC0004768,Visa Infinite,Active,1000.0,2025-03-17
CARD0001335,CUST000106,ACC0000894,Travel Rewards,Active,7500.0,2022-12-28
CARD0001336,CUST003229,ACC0002318,Cash Back,Active,20000.0,2023-09-25
CARD0001337,CUST003366,ACC0005101,Travel Rewards,Active,7500.0,2022-12-30
CARD0001338,CUST000740,ACC0000325,Travel Rewards,Active,2500.0,2025-06-16
CARD0001339,CUST003880,ACC0001216,Travel Rewards,Active,15000.0,2024-11-10
CARD0001340,CUST002562,ACC0007206,Cash Back,Active,10000.0,2022-05-17
CARD0001341,CUST003156,ACC0003998,Travel Rewards,Active,5000.0,2022-04-07
CARD0001342,CUST002428,ACC0004540,Visa Classic,Active,2500.0,2024-09-07
CARD0001343,CUST000041,ACC0007282,Visa Classic,Active,5000.0,2024-09-24
CARD0001344,CUST003446,ACC0007815,Cash Back,Active,7500.0,2025-12-03
CARD0001345,CUST004737,ACC0001130,Cash Back,Active,1000.0,2022-03-07
CARD0001346,CUST000872,ACC0005217,Visa Infinite,Active,20000.0,2023-05-19
CARD0001347,CUST000616,ACC0005956,Cash Back,Active,20000.0,2023-11-16
CARD0001348,CUST004720,ACC0007052,Visa Infinite,Active,10000.0,2025-09-15
CARD0001349,CUST002610,ACC0000665,Visa Classic,Active,5000.0,2023-02-16
CARD0001350,CUST004838,ACC0003329,Visa Infinite,Active,20000.0,2021-10-13
CARD0001351,CUST003337,ACC0006798,Visa Classic,Active,20000.0,2025-11-23
CARD0001352,CUST003299,ACC0000209,Cash Back,Active,2500.0,2022-05-21
CARD0001353,CUST002727,ACC0007065,Cash Back,Active,1000.0,2022-09-16
CARD0001354,CUST001199,ACC0000748,Visa Infinite,Active,10000.0,2025-07-09
CARD0001355,CUST002395,ACC0001740,Visa Classic,Active,10000.0,2022-04-14
CARD0001356,CUST004236,ACC0000799,Visa Infinite,Active,1000.0,2022-07-25
CARD0001357,CUST003347,ACC0000089,Travel Rewards,Active,15000.0,2022-12-25
CARD0001358,CUST004148,ACC0000735,Visa Infinite,Active,20000.0,2023-05-22
CARD0001359,CUST004066,ACC0005734,Visa Classic,Blocked,1000.0,2022-11-18
CARD0001360,CUST002199,ACC0003650,Cash Back,Active,2500.0,2025-06-29
CARD0001361,CUST002911,ACC0002690,Travel Rewards,Blocked,2500.0,2025-10-22
CARD0001362,CUST004276,ACC0001175,Travel Rewards,Active,5000.0,2021-10-29
CARD0001363,CUST001275,ACC0003143,Travel Rewards,Active,15000.0,2024-05-31
CARD0001364,CUST001388,ACC0005188,Cash Back,Active,1000.0,2023-03-23
CARD0001365,CUST003827,ACC0001154,Visa Infinite,Active,20000.0,2025-07-02
CARD0001366,CUST004439,ACC0000199,Visa Classic,Active,15000.0,2023-07-11
CARD0001367,CUST000884,ACC0007867,Visa Classic,Active,20000.0,2024-12-08
CARD0001368,CUST004909,ACC0007451,Visa Infinite,Active,5000.0,2025-03-28
CARD0001369,CUST003560,ACC0001098,Visa Infinite,Active,2500.0,2021-08-15
CARD0001370,CUST001504,ACC0000549,Cash Back,Active,20000.0,2022-09-07
CARD0001371,CUST004093,ACC0007926,Visa Infinite,Active,10000.0,2022-01-10
CARD0001372,CUST001375,ACC0006888,Visa Infinite,Active,20000.0,2022-09-05
CARD0001373,CUST000395,ACC0006721,Travel Rewards,Active,1000.0,2023-06-30
CARD0001374,CUST003979,ACC0004922,Cash Back,Active,10000.0,2025-06-26
CARD0001375,CUST000946,ACC0001322,Visa Classic,Active,10000.0,2022-10-29
CARD0001376,CUST000539,ACC0004158,Visa Infinite,Active,15000.0,2021-12-11
CARD0001377,CUST003082,ACC0006863,Visa Classic,Active,2500.0,2024-06-21
CARD0001378,CUST004191,ACC0002651,Visa Infinite,Active,2500.0,2024-05-17
CARD0001379,CUST004095,ACC0005346,Travel Rewards,Closed,2500.0,2024-03-02
CARD0001380,CUST004150,ACC0004884,Travel Rewards,Active,20000.0,2025-08-28
CARD0001381,CUST002912,ACC0005235,Visa Infinite,Active,20000.0,2021-08-24
CARD0001382,CUST001636,ACC0006587,Visa Infinite,Active,7500.0,2022-04-01
CARD0001383,CUST004885,ACC0007788,Travel Rewards,Active,5000.0,2026-02-12
CARD0001384,CUST001559,ACC0005170,Visa Classic,Active,2500.0,2024-06-25
CARD0001385,CUST000128,ACC0007301,Visa Classic,Active,10000.0,2022-08-01
CARD0001386,CUST003412,ACC0006728,Cash Back,Active,1000.0,2025-02-01
CARD0001387,CUST002065,ACC0002269,Cash Back,Active,15000.0,2026-02-12
CARD0001388,CUST003976,ACC0001672,Cash Back,Active,20000.0,2022-05-30
CARD0001389,CUST003647,ACC0000938,Travel Rewards,Active,5000.0,2026-03-14
CARD0001390,CUST003241,ACC0007039,Visa Infinite,Active,15000.0,2025-11-26
CARD0001391,CUST002941,ACC0002671,Visa Classic,Active,2500.0,2022-03-31
CARD0001392,CUST000035,ACC0002779,Visa Infinite,Active,5000.0,2022-05-04
CARD0001393,CUST000299,ACC0003165,Visa Classic,Active,10000.0,2024-10-10
CARD0001394,CUST002799,ACC0004693,Cash Back,Active,10000.0,2025-05-23
CARD0001395,CUST004065,ACC0005045,Visa Classic,Active,5000.0,2024-06-25
CARD0001396,CUST002307,ACC0004772,Cash Back,Active,15000.0,2024-06-28
CARD0001397,CUST002141,ACC0004377,Visa Classic,Active,1000.0,2024-01-08
CARD0001398,CUST004756,ACC0004767,Cash Back,Active,2500.0,2026-03-06
CARD0001399,CUST003450,ACC0004302,Travel Rewards,Active,15000.0,2024-06-04
CARD0001400,CUST000621,ACC0005000,Travel Rewards,Active,1000.0,2022-06-23
CARD0001401,CUST001087,ACC0003529,Travel Rewards,Active,15000.0,2023-06-04
CARD0001402,CUST002566,ACC0006804,Visa Classic,Active,5000.0,2025-07-15
CARD0001403,CUST000330,ACC0000621,Visa Classic,Active,10000.0,2021-10-16
CARD0001404,CUST001963,ACC0001453,Visa Classic,Active,15000.0,2022-03-08
CARD0001405,CUST000495,ACC0007529,Travel Rewards,Active,20000.0,2024-11-02
CARD0001406,CUST002492,ACC0004113,Visa Classic,Active,2500.0,2025-11-26
CARD0001407,CUST002212,ACC0004858,Cash Back,Active,15000.0,2022-09-04
CARD0001408,CUST004787,ACC0000479,Travel Rewards,Active,7500.0,2025-10-08
CARD0001409,CUST002632,ACC0001353,Visa Classic,Active,1000.0,2024-11-22
CARD0001410,CUST000107,ACC0004501,Visa Classic,Active,5000.0,2025-12-18
CARD0001411,CUST004997,ACC0001895,Visa Infinite,Active,15000.0,2024-10-29
CARD0001412,CUST002926,ACC0005749,Cash Back,Active,2500.0,2025-05-08
CARD0001413,CUST003807,ACC0001719,Visa Classic,Active,20000.0,2025-11-10
CARD0001414,CUST002579,ACC0003502,Cash Back,Active,2500.0,2024-10-19
CARD0001415,CUST001717,ACC0001769,Visa Infinite,Active,7500.0,2025-04-06
CARD0001416,CUST003233,ACC0001034,Cash Back,Active,10000.0,2024-11-03
CARD0001417,CUST000603,ACC0003414,Visa Classic,Active,1000.0,2021-09-09
CARD0001418,CUST000945,ACC0000287,Cash Back,Active,15000.0,2023-09-17
CARD0001419,CUST003928,ACC0000551,Visa Infinite,Active,1000.0,2025-02-24
CARD0001420,CUST004940,ACC0007833,Visa Classic,Active,5000.0,2023-09-26
CARD0001421,CUST001706,ACC0006707,Visa Classic,Active,1000.0,2021-12-03
CARD0001422,CUST004672,ACC0004558,Visa Infinite,Active,1000.0,2022-06-19
CARD0001423,CUST003982,ACC0005517,Visa Infinite,Active,20000.0,2025-02-28
CARD0001424,CUST004422,ACC0002843,Travel Rewards,Active,20000.0,2024-09-16
CARD0001425,CUST003630,ACC0001784,Visa Classic,Active,1000.0,2021-08-28
CARD0001426,CUST003011,ACC0001426,Cash Back,Active,20000.0,2025-11-09
CARD0001427,CUST003774,ACC0006637,Travel Rewards,Active,2500.0,2022-02-03
CARD0001428,CUST000653,ACC0002590,Visa Infinite,Active,5000.0,2024-03-27
CARD0001429,CUST001420,ACC0005195,Visa Classic,Active,20000.0,2025-11-01
CARD0001430,CUST000117,ACC0005013,Cash Back,Active,15000.0,2023-08-11
CARD0001431,CUST003794,ACC0006919,Cash Back,Active,20000.0,2024-12-21
CARD0001432,CUST003828,ACC0005938,Visa Classic,Active,7500.0,2023-03-02
CARD0001433,CUST003052,ACC0001617,Visa Classic,Active,1000.0,2024-01-29
CARD0001434,CUST003832,ACC0005913,Cash Back,Active,1000.0,2023-11-17
CARD0001435,CUST003092,ACC0006497,Travel Rewards,Active,5000.0,2024-08-24
CARD0001436,CUST003186,ACC0007134,Cash Back,Active,2500.0,2025-02-11
CARD0001437,CUST001153,ACC0002482,Visa Classic,Active,2500.0,2025-04-20
CARD0001438,CUST004422,ACC0002652,Visa Infinite,Active,20000.0,2025-11-21
CARD0001439,CUST001271,ACC0003106,Travel Rewards,Active,1000.0,2022-01-16
CARD0001440,CUST000653,ACC0001785,Travel Rewards,Active,5000.0,2021-10-28
CARD0001441,CUST002312,ACC0001576,Visa Classic,Active,1000.0,2022-10-22
CARD0001442,CUST004083,ACC0004887,Visa Infinite,Active,1000.0,2022-01-17
CARD0001443,CUST001328,ACC0004640,Cash Back,Active,10000.0,2026-05-03
CARD0001444,CUST001720,ACC0000702,Visa Classic,Active,15000.0,2023-11-11
CARD0001445,CUST004465,ACC0004636,Visa Classic,Active,15000.0,2025-07-21
CARD0001446,CUST001487,ACC0004843,Cash Back,Active,15000.0,2024-09-05
CARD0001447,CUST000543,ACC0006216,Cash Back,Active,1000.0,2024-07-13
CARD0001448,CUST003758,ACC0004247,Cash Back,Active,10000.0,2023-12-18
CARD0001449,CUST001001,ACC0006961,Visa Infinite,Active,1000.0,2022-09-03
CARD0001450,CUST004616,ACC0002522,Cash Back,Active,10000.0,2025-05-24
CARD0001451,CUST000515,ACC0005175,Travel Rewards,Active,20000.0,2023-09-06
CARD0001452,CUST004144,ACC0002355,Visa Infinite,Active,2500.0,2023-03-17
CARD0001453,CUST003242,ACC0004740,Cash Back,Active,15000.0,2026-04-22
CARD0001454,CUST003230,ACC0000834,Visa Infinite,Active,2500.0,2022-12-18
CARD0001455,CUST001441,ACC0002226,Cash Back,Active,20000.0,2021-09-21
CARD0001456,CUST000867,ACC0005850,Visa Classic,Active,20000.0,2023-06-09
CARD0001457,CUST002995,ACC0000550,Travel Rewards,Active,5000.0,2025-08-03
CARD0001458,CUST001799,ACC0001021,Visa Classic,Active,5000.0,2022-04-28
CARD0001459,CUST003654,ACC0000249,Travel Rewards,Active,5000.0,2022-05-20
CARD0001460,CUST004432,ACC0002265,Visa Classic,Active,7500.0,2022-10-17
CARD0001461,CUST004663,ACC0003708,Visa Infinite,Active,1000.0,2022-03-06
CARD0001462,CUST004201,ACC0000297,Visa Infinite,Active,15000.0,2023-05-22
CARD0001463,CUST001361,ACC0002664,Visa Classic,Active,7500.0,2025-10-31
CARD0001464,CUST003738,ACC0003001,Travel Rewards,Active,10000.0,2021-07-31
CARD0001465,CUST001488,ACC0006339,Cash Back,Active,5000.0,2024-03-24
CARD0001466,CUST000089,ACC0002319,Travel Rewards,Active,10000.0,2021-11-24
CARD0001467,CUST001405,ACC0007322,Visa Classic,Active,10000.0,2022-03-02
CARD0001468,CUST003606,ACC0000101,Visa Classic,Active,20000.0,2022-01-02
CARD0001469,CUST004425,ACC0004630,Visa Classic,Active,10000.0,2021-12-12
CARD0001470,CUST002958,ACC0004774,Visa Classic,Active,1000.0,2022-12-18
CARD0001471,CUST002462,ACC0003839,Visa Infinite,Active,1000.0,2025-02-14
CARD0001472,CUST003126,ACC0002859,Travel Rewards,Active,15000.0,2023-08-26
CARD0001473,CUST003356,ACC0002292,Cash Back,Active,15000.0,2026-04-19
CARD0001474,CUST003047,ACC0000533,Visa Infinite,Active,1000.0,2023-08-08
CARD0001475,CUST003275,ACC0004694,Visa Infinite,Active,7500.0,2021-08-09
CARD0001476,CUST004233,ACC0005050,Travel Rewards,Active,2500.0,2024-05-22
CARD0001477,CUST001677,ACC0003371,Cash Back,Active,10000.0,2025-10-05
CARD0001478,CUST003634,ACC0001371,Travel Rewards,Active,15000.0,2026-02-25
CARD0001479,CUST002044,ACC0006627,Travel Rewards,Active,1000.0,2022-05-04
CARD0001480,CUST004111,ACC0000347,Visa Infinite,Active,1000.0,2021-09-22
CARD0001481,CUST001205,ACC0007619,Cash Back,Active,7500.0,2026-05-02
CARD0001482,CUST002737,ACC0003873,Travel Rewards,Active,2500.0,2024-07-03
CARD0001483,CUST004414,ACC0003857,Visa Infinite,Active,10000.0,2022-09-11
CARD0001484,CUST004806,ACC0006263,Visa Infinite,Active,20000.0,2023-12-05
CARD0001485,CUST003037,ACC0000682,Cash Back,Active,5000.0,2025-08-23
CARD0001486,CUST001888,ACC0006824,Cash Back,Active,5000.0,2021-09-07
CARD0001487,CUST002311,ACC0003359,Visa Classic,Active,7500.0,2022-12-07
CARD0001488,CUST002801,ACC0007606,Visa Infinite,Active,10000.0,2022-08-05
CARD0001489,CUST001316,ACC0006396,Cash Back,Active,20000.0,2022-02-04
CARD0001490,CUST003754,ACC0006487,Visa Classic,Active,15000.0,2026-01-09
CARD0001491,CUST001200,ACC0001567,Cash Back,Active,2500.0,2025-02-03
CARD0001492,CUST003828,ACC0004223,Visa Infinite,Active,1000.0,2026-02-26
CARD0001493,CUST001356,ACC0006692,Visa Classic,Active,7500.0,2025-09-18
CARD0001494,CUST004695,ACC0005373,Visa Classic,Active,20000.0,2026-03-06
CARD0001495,CUST002128,ACC0006677,Visa Classic,Active,20000.0,2026-01-28
CARD0001496,CUST004665,ACC0005065,Visa Classic,Active,7500.0,2024-04-04
CARD0001497,CUST001551,ACC0006628,Cash Back,Active,5000.0,2026-03-11
CARD0001498,CUST000466,ACC0001182,Visa Classic,Active,15000.0,2022-05-27
CARD0001499,CUST004201,ACC0001376,Visa Classic,Active,20000.0,2023-06-02
CARD0001500,CUST003622,ACC0007486,Visa Classic,Active,15000.0,2023-10-05
CARD0001501,CUST003868,ACC0001545,Travel Rewards,Active,2500.0,2023-07-17
CARD0001502,CUST001483,ACC0001993,Cash Back,Active,5000.0,2021-09-09
CARD0001503,CUST003882,ACC0006422,Cash Back,Active,10000.0,2026-02-20
CARD0001504,CUST001786,ACC0004170,Visa Classic,Active,10000.0,2024-03-24
CARD0001505,CUST001285,ACC0003756,Visa Infinite,Active,2500.0,2023-02-01
CARD0001506,CUST002091,ACC0005909,Cash Back,Active,7500.0,2024-02-16
CARD0001507,CUST003869,ACC0005236,Travel Rewards,Active,7500.0,2024-09-15
CARD0001508,CUST002351,ACC0006619,Travel Rewards,Closed,15000.0,2022-02-13
CARD0001509,CUST000830,ACC0000085,Visa Classic,Closed,5000.0,2026-03-27
CARD0001510,CUST000800,ACC0005857,Cash Back,Active,2500.0,2023-09-21
CARD0001511,CUST002653,ACC0001559,Cash Back,Active,2500.0,2022-01-29
CARD0001512,CUST004451,ACC0003722,Visa Classic,Closed,1000.0,2022-09-11
CARD0001513,CUST003430,ACC0003621,Visa Classic,Active,2500.0,2024-12-27
CARD0001514,CUST001558,ACC0002628,Visa Infinite,Active,15000.0,2025-05-05
CARD0001515,CUST004843,ACC0006583,Visa Infinite,Active,20000.0,2023-10-05
CARD0001516,CUST002264,ACC0000419,Visa Classic,Active,20000.0,2022-12-21
CARD0001517,CUST004176,ACC0005609,Cash Back,Active,20000.0,2023-06-22
CARD0001518,CUST002653,ACC0001783,Visa Classic,Active,7500.0,2025-01-21
CARD0001519,CUST001095,ACC0003249,Cash Back,Closed,2500.0,2022-07-21
CARD0001520,CUST001998,ACC0006679,Visa Infinite,Active,5000.0,2023-06-30
CARD0001521,CUST004661,ACC0004963,Travel Rewards,Active,10000.0,2025-09-30
CARD0001522,CUST002492,ACC0007946,Visa Infinite,Active,7500.0,2026-02-18
CARD0001523,CUST003845,ACC0000294,Visa Classic,Active,1000.0,2024-12-27
CARD0001524,CUST002046,ACC0005849,Travel Rewards,Active,15000.0,2021-12-09
CARD0001525,CUST002423,ACC0003648,Visa Classic,Active,7500.0,2021-08-19
CARD0001526,CUST000370,ACC0007031,Visa Classic,Active,20000.0,2022-01-07
CARD0001527,CUST001228,ACC0006588,Visa Infinite,Active,5000.0,2022-08-11
CARD0001528,CUST003156,ACC0005799,Visa Classic,Active,1000.0,2026-05-25
CARD0001529,CUST001903,ACC0007540,Visa Classic,Active,2500.0,2023-02-09
CARD0001530,CUST004293,ACC0002685,Visa Classic,Active,15000.0,2023-07-07
CARD0001531,CUST001405,ACC0001150,Visa Classic,Active,10000.0,2023-08-03
CARD0001532,CUST001642,ACC0001756,Visa Classic,Blocked,2500.0,2023-01-15
CARD0001533,CUST004351,ACC0006809,Cash Back,Active,2500.0,2022-06-08
CARD0001534,CUST001885,ACC0001722,Visa Classic,Active,2500.0,2023-11-22
CARD0001535,CUST001022,ACC0006423,Travel Rewards,Active,5000.0,2025-02-14
CARD0001536,CUST003404,ACC0006051,Cash Back,Active,5000.0,2024-06-17
CARD0001537,CUST002642,ACC0002686,Visa Infinite,Active,5000.0,2024-01-27
CARD0001538,CUST004963,ACC0003528,Visa Classic,Active,20000.0,2025-07-07
CARD0001539,CUST002436,ACC0002572,Travel Rewards,Active,10000.0,2024-07-18
CARD0001540,CUST001526,ACC0002349,Travel Rewards,Active,2500.0,2023-04-22
CARD0001541,CUST001115,ACC0005710,Cash Back,Closed,1000.0,2023-01-28
CARD0001542,CUST000532,ACC0004455,Visa Classic,Active,1000.0,2023-04-08
CARD0001543,CUST004702,ACC0002313,Visa Classic,Closed,7500.0,2026-05-01
CARD0001544,CUST004724,ACC0007044,Visa Classic,Active,5000.0,2023-12-07
CARD0001545,CUST002134,ACC0007785,Cash Back,Active,7500.0,2024-10-19
CARD0001546,CUST001228,ACC0005150,Visa Infinite,Active,15000.0,2026-05-12
CARD0001547,CUST004217,ACC0006631,Visa Infinite,Active,5000.0,2023-02-25
CARD0001548,CUST002797,ACC0004103,Travel Rewards,Active,20000.0,2023-07-26
CARD0001549,CUST002168,ACC0006813,Cash Back,Active,1000.0,2025-04-25
CARD0001550,CUST000094,ACC0004909,Visa Infinite,Active,2500.0,2025-10-06
CARD0001551,CUST003030,ACC0000374,Cash Back,Closed,20000.0,2022-06-26
CARD0001552,CUST001010,ACC0006280,Travel Rewards,Active,10000.0,2026-03-25
CARD0001553,CUST001889,ACC0005784,Visa Infinite,Active,1000.0,2025-08-01
CARD0001554,CUST000156,ACC0001868,Cash Back,Active,10000.0,2022-05-24
CARD0001555,CUST002101,ACC0006735,Visa Classic,Active,15000.0,2023-03-08
CARD0001556,CUST002961,ACC0004393,Visa Infinite,Active,15000.0,2023-06-19
CARD0001557,CUST001679,ACC0005460,Travel Rewards,Active,1000.0,2021-12-20
CARD0001558,CUST004970,ACC0001747,Cash Back,Active,5000.0,2024-02-09
CARD0001559,CUST003404,ACC0002442,Visa Classic,Active,20000.0,2022-09-02
CARD0001560,CUST002397,ACC0004787,Cash Back,Closed,7500.0,2024-02-24
CARD0001561,CUST002766,ACC0004339,Travel Rewards,Active,20000.0,2023-06-08
CARD0001562,CUST001185,ACC0004252,Visa Classic,Active,20000.0,2025-07-19
CARD0001563,CUST000015,ACC0002289,Travel Rewards,Active,2500.0,2021-11-10
CARD0001564,CUST003027,ACC0003034,Visa Infinite,Active,5000.0,2024-06-19
CARD0001565,CUST003144,ACC0002639,Visa Infinite,Active,2500.0,2025-08-08
CARD0001566,CUST001099,ACC0001394,Cash Back,Active,1000.0,2022-12-05
CARD0001567,CUST003802,ACC0000813,Visa Classic,Active,20000.0,2021-12-12
CARD0001568,CUST003355,ACC0005061,Travel Rewards,Active,5000.0,2023-11-22
CARD0001569,CUST000464,ACC0001859,Cash Back,Active,1000.0,2023-03-30
CARD0001570,CUST003311,ACC0001870,Visa Classic,Active,1000.0,2025-10-23
CARD0001571,CUST001345,ACC0006111,Travel Rewards,Active,2500.0,2021-09-09
CARD0001572,CUST001916,ACC0002875,Visa Classic,Closed,7500.0,2025-11-12
CARD0001573,CUST004708,ACC0004388,Visa Classic,Active,10000.0,2024-11-13
CARD0001574,CUST000067,ACC0004770,Travel Rewards,Active,1000.0,2023-09-24
CARD0001575,CUST000563,ACC0006365,Visa Classic,Active,5000.0,2022-08-17
CARD0001576,CUST004424,ACC0007255,Visa Infinite,Blocked,15000.0,2026-05-04
CARD0001577,CUST003241,ACC0002284,Visa Infinite,Active,15000.0,2023-11-30
CARD0001578,CUST003134,ACC0001721,Cash Back,Active,2500.0,2021-11-28
CARD0001579,CUST000949,ACC0004589,Visa Infinite,Closed,5000.0,2022-01-22
CARD0001580,CUST004206,ACC0003533,Visa Infinite,Active,20000.0,2023-10-17
CARD0001581,CUST003955,ACC0007266,Visa Classic,Active,1000.0,2024-06-11
CARD0001582,CUST001067,ACC0000922,Visa Infinite,Closed,1000.0,2024-09-07
CARD0001583,CUST000053,ACC0000323,Travel Rewards,Closed,5000.0,2025-07-29
CARD0001584,CUST004294,ACC0007214,Travel Rewards,Active,7500.0,2024-07-05
CARD0001585,CUST002420,ACC0006914,Cash Back,Active,1000.0,2022-08-20
CARD0001586,CUST003602,ACC0006189,Travel Rewards,Active,5000.0,2023-09-05
CARD0001587,CUST004309,ACC0003470,Visa Classic,Active,2500.0,2022-10-04
CARD0001588,CUST004754,ACC0005367,Cash Back,Active,7500.0,2024-12-05
CARD0001589,CUST000235,ACC0007932,Visa Infinite,Active,1000.0,2024-03-07
CARD0001590,CUST003992,ACC0007659,Travel Rewards,Active,15000.0,2024-09-17
CARD0001591,CUST003919,ACC0004994,Visa Classic,Active,5000.0,2022-12-15
CARD0001592,CUST002170,ACC0000232,Visa Infinite,Active,5000.0,2022-01-27
CARD0001593,CUST004431,ACC0001942,Travel Rewards,Active,1000.0,2025-08-06
CARD0001594,CUST001643,ACC0006881,Visa Infinite,Active,7500.0,2023-12-22
CARD0001595,CUST004204,ACC0007242,Visa Infinite,Active,1000.0,2023-10-26
CARD0001596,CUST000256,ACC0001080,Visa Classic,Active,10000.0,2026-02-13
CARD0001597,CUST001881,ACC0007980,Visa Classic,Active,15000.0,2025-03-11
CARD0001598,CUST004294,ACC0001116,Visa Infinite,Active,1000.0,2024-03-09
CARD0001599,CUST002349,ACC0006094,Travel Rewards,Active,7500.0,2024-12-26
CARD0001600,CUST000337,ACC0006833,Visa Infinite,Active,20000.0,2021-11-01
CARD0001601,CUST001233,ACC0001468,Visa Infinite,Active,2500.0,2022-02-16
CARD0001602,CUST004038,ACC0005769,Visa Classic,Active,7500.0,2025-07-13
CARD0001603,CUST001718,ACC0005715,Visa Classic,Active,7500.0,2025-10-15
CARD0001604,CUST004649,ACC0001579,Visa Infinite,Active,20000.0,2021-09-12
CARD0001605,CUST001212,ACC0006959,Visa Classic,Active,1000.0,2025-04-21
CARD0001606,CUST001736,ACC0006862,Travel Rewards,Blocked,15000.0,2023-10-24
CARD0001607,CUST002258,ACC0002127,Visa Infinite,Active,7500.0,2022-11-01
CARD0001608,CUST003987,ACC0006203,Visa Infinite,Active,5000.0,2022-01-15
CARD0001609,CUST001481,ACC0001451,Cash Back,Active,15000.0,2023-08-20
CARD0001610,CUST003563,ACC0005068,Cash Back,Closed,7500.0,2023-12-14
CARD0001611,CUST000421,ACC0003050,Cash Back,Active,1000.0,2025-10-27
CARD0001612,CUST003332,ACC0005008,Cash Back,Active,5000.0,2024-06-04
CARD0001613,CUST004211,ACC0005329,Visa Infinite,Active,7500.0,2025-10-21
CARD0001614,CUST004558,ACC0007602,Visa Infinite,Closed,15000.0,2025-05-17
CARD0001615,CUST000256,ACC0006129,Visa Infinite,Active,7500.0,2023-05-18
CARD0001616,CUST001335,ACC0007825,Travel Rewards,Active,20000.0,2024-02-17
CARD0001617,CUST001695,ACC0005398,Visa Infinite,Active,1000.0,2023-12-24
CARD0001618,CUST001285,ACC0001489,Visa Classic,Active,2500.0,2021-10-01
CARD0001619,CUST004646,ACC0007279,Visa Classic,Active,2500.0,2025-06-23
CARD0001620,CUST001559,ACC0005489,Visa Classic,Active,20000.0,2024-01-17
CARD0001621,CUST003082,ACC0005275,Visa Classic,Active,1000.0,2026-04-11
CARD0001622,CUST004345,ACC0007828,Travel Rewards,Active,5000.0,2022-02-07
CARD0001623,CUST002554,ACC0005649,Visa Classic,Active,7500.0,2025-02-16
CARD0001624,CUST000833,ACC0002826,Cash Back,Active,10000.0,2022-12-25
CARD0001625,CUST003345,ACC0001515,Visa Infinite,Active,2500.0,2024-09-28
CARD0001626,CUST002719,ACC0000266,Visa Classic,Active,20000.0,2023-11-30
CARD0001627,CUST004421,ACC0000001,Cash Back,Active,5000.0,2025-03-11
CARD0001628,CUST001703,ACC0001452,Cash Back,Active,7500.0,2025-10-01
CARD0001629,CUST000895,ACC0003609,Cash Back,Active,7500.0,2025-02-01
CARD0001630,CUST002058,ACC0004983,Visa Classic,Active,1000.0,2021-11-13
CARD0001631,CUST003203,ACC0002900,Travel Rewards,Active,5000.0,2021-12-24
CARD0001632,CUST004450,ACC0007812,Visa Classic,Active,7500.0,2023-01-04
CARD0001633,CUST004887,ACC0000839,Visa Infinite,Active,10000.0,2022-12-29
CARD0001634,CUST004967,ACC0000015,Visa Infinite,Active,15000.0,2022-07-29
CARD0001635,CUST004858,ACC0003919,Visa Classic,Active,15000.0,2023-09-28
CARD0001636,CUST004885,ACC0004618,Cash Back,Blocked,1000.0,2025-06-03
CARD0001637,CUST001783,ACC0007377,Visa Infinite,Active,5000.0,2022-05-15
CARD0001638,CUST001137,ACC0006966,Travel Rewards,Active,10000.0,2025-01-06
CARD0001639,CUST000275,ACC0000009,Cash Back,Active,1000.0,2023-09-30
CARD0001640,CUST001660,ACC0006505,Cash Back,Active,1000.0,2024-10-06
CARD0001641,CUST004439,ACC0002906,Travel Rewards,Active,5000.0,2024-06-11
CARD0001642,CUST003972,ACC0002250,Cash Back,Active,10000.0,2023-11-21
CARD0001643,CUST004700,ACC0001040,Cash Back,Active,15000.0,2025-09-29
CARD0001644,CUST004869,ACC0003906,Travel Rewards,Active,1000.0,2026-03-06
CARD0001645,CUST001460,ACC0006035,Cash Back,Active,10000.0,2023-02-05
CARD0001646,CUST004999,ACC0003617,Travel Rewards,Active,15000.0,2021-07-22
CARD0001647,CUST002371,ACC0007702,Travel Rewards,Active,15000.0,2022-07-13
